,cols,mod_hp,max_accu,max_auc_sc,max_bal_acc,max_brier_lss,max_f_acc,max_log_lss,mdn_accu,mdn_auc_sc,mdn_bal_acc,mdn_brier_lss,mdn_f_acc,mdn_log_lss,mean_accu,mean_auc_sc,mean_bal_acc,mean_brier_lss,mean_f_acc,mean_log_lss,min_accu,min_auc_sc,min_bal_acc,min_brier_lss,min_f_acc,min_log_lss,std_accu,std_auc_sc,std_bal_acc,std_brier_lss,std_f_acc,std_log_lss,win_perc,mean_rank,min_rank,max_rank
7821,"['diff', 'color', 'weekday']",lda0.0,0.7539333333333333,0.8321,0.7540666666666667,0.2391,0.7599333333333332,0.6720333333333334,0.6625666666666666,0.7287666666666667,0.6630333333333334,0.22456666666666666,0.6666666666666666,0.6436999999999999,0.6644186666666666,0.728164,0.6664,0.22040533333333334,0.6639893333333334,0.631892,0.5572333333333334,0.6283333333333334,0.5576,0.18430000000000002,0.5189,0.5451,0.05094236703242049,0.04847314714499987,0.0520572621938628,0.013669224202615368,0.06155177393055402,0.0322512185318037,0.5206666666666667,7514.8407459080545,3087.244803552705,15729.530942027513
11187,"['diff', 'color', 'game_time', 'weekday']",knn37.0,0.7644666666666667,0.8381333333333333,0.7656999999999999,0.23763333333333336,0.7803333333333334,0.6721,0.6678333333333333,0.7474,0.6678000000000001,0.20543333333333336,0.6593,0.5978,0.6593519999999998,0.7387133333333332,0.6594866666666667,0.207028,0.6449773333333333,0.6012986666666666,0.5502333333333334,0.6317,0.5603,0.17416666666666666,0.4848333333333334,0.526,0.05709137668220942,0.05391101920742721,0.055359563160866924,0.01781773158937892,0.07206285992507498,0.04038859010171791,0.4843333333333333,5958.170279375234,3389.7547492752738,11124.579633430192
9691,"['diff', 'color', 'game_time', 'weekday']",knn38.0,0.7627,0.8301333333333334,0.7616666666666667,0.23806666666666665,0.7631333333333333,0.6721,0.6661,0.7445333333333334,0.6644666666666666,0.20696666666666666,0.6460666666666667,0.5981333333333333,0.6620266666666667,0.7381346666666667,0.6620426666666668,0.20728133333333335,0.6355479999999999,0.6018546666666668,0.5432,0.6224999999999999,0.5410666666666667,0.1745,0.47126666666666667,0.5263333333333334,0.058876400368610145,0.05361051920502282,0.05574321446327682,0.017548913505178752,0.07680747079379992,0.03958209761584883,0.4523333333333333,5893.766801646986,5463.973740208477,13848.27116310731
2336,"['diff', 'color']",lda0.0,0.7557,0.8337333333333333,0.7547999999999999,0.23856666666666668,0.7756333333333334,0.6725333333333333,0.6713666666666667,0.7404666666666667,0.6698333333333334,0.22329999999999997,0.6730333333333333,0.6401,0.6717293333333334,0.7358600000000001,0.6731306666666667,0.2196133333333333,0.6714159999999999,0.6302679999999999,0.5625333333333334,0.6339,0.5600333333333334,0.18473333333333333,0.5495333333333333,0.5466333333333333,0.049945541213634,0.04773934588309417,0.050608818430029796,0.013078100255970079,0.05921499407849809,0.03111772115143807,0.5213333333333333,5046.249191819512,2253.1938105224203,13939.655172413793
7169,"['diff', 'color', 'game_time']",knn39.0,0.7609333333333334,0.8369,0.7690666666666667,0.23846666666666663,0.7724666666666667,0.6725666666666666,0.6801,0.7486333333333333,0.6774,0.20623333333333335,0.6562333333333333,0.5962666666666666,0.665256,0.7417706666666667,0.665328,0.20687733333333333,0.6500400000000001,0.6009026666666667,0.5642666666666667,0.6234000000000001,0.5669000000000001,0.1751,0.48699999999999993,0.5287666666666667,0.052671442761759724,0.05210881517895005,0.05088237119339234,0.01715109222375601,0.07131323193430167,0.03865372603730432,0.48333333333333334,3951.5687208629665,2956.2484580275095,11965.42453213582
8730,"['diff', 'game_time', 'weekday']",knn38.0,0.7802333333333333,0.8392666666666666,0.7775333333333333,0.23796666666666666,0.7676,0.6726,0.6555666666666667,0.7484999999999999,0.6590333333333332,0.20723333333333335,0.6477666666666667,0.5987666666666667,0.6632226666666665,0.7385466666666667,0.6633826666666666,0.20716533333333334,0.6375159999999999,0.60174,0.5467,0.6202,0.5434666666666667,0.1741,0.47953333333333337,0.5265333333333334,0.05963907341576452,0.055279748137164596,0.05679761112473397,0.017906100992773556,0.07667343833035162,0.04043166371978571,0.454,5441.066628100861,5111.029729229631,9356.266382866317
7612,"['diff', 'game_time', 'weekday', 'game_num']",knn39.0,0.7732333333333333,0.8337666666666665,0.7736333333333333,0.23806666666666665,0.7864,0.6727333333333334,0.6573333333333333,0.7420666666666667,0.6649666666666666,0.20753333333333335,0.6562,0.6007,0.6647013333333334,0.7396306666666667,0.6653159999999999,0.207152,0.6518133333333332,0.6015906666666667,0.5432,0.6265999999999999,0.5555333333333333,0.1737,0.5034666666666666,0.5263,0.05794987165817006,0.054007290483892745,0.055945893386828115,0.018002638348572308,0.07401215897893272,0.04033597890675223,0.48900000000000005,4165.591928403715,3882.5730123974595,9100.783202609067
3831,"['diff', 'color', 'time']",lda0.0,0.7521666666666667,0.8326666666666666,0.7536333333333333,0.2381333333333333,0.7742333333333332,0.6728000000000001,0.6661,0.7314999999999999,0.6678333333333334,0.2227,0.6743333333333333,0.6403333333333333,0.66926,0.7342826666666668,0.6703813333333333,0.219876,0.6708560000000001,0.6308586666666668,0.5695,0.6419333333333334,0.5602999999999999,0.18489999999999998,0.5494,0.5470333333333333,0.04840055821434314,0.045570591175891,0.04875638628951965,0.012893772083392383,0.057554635644878206,0.030515255587283043,0.528,5748.881308061387,1826.204280515636,14345.702609066711
6594,"['diff', 'color', 'game_time']",knn33.0,0.7609333333333334,0.8408333333333333,0.7678666666666666,0.23836666666666664,0.7639333333333332,0.6728333333333333,0.6608333333333333,0.7399,0.6619,0.2066,0.6405333333333334,0.5989666666666666,0.6659546666666667,0.739308,0.6651759999999999,0.20682266666666668,0.652508,0.6004373333333334,0.5642333333333333,0.6259,0.5629666666666666,0.17313333333333336,0.5139333333333332,0.5239333333333334,0.05011904038315993,0.05261378596602203,0.05000425503094804,0.018153826219816763,0.05962452305772734,0.041644220778420796,0.48266666666666663,3960.5905672576305,2706.1559396780362,12511.955047446814
6314,"['diff', 'weekday']",lda0.0,0.7574333333333333,0.8418,0.7595000000000001,0.23909999999999998,0.7673666666666668,0.6728666666666667,0.6643333333333333,0.7364999999999999,0.6639333333333334,0.22343333333333334,0.6748,0.6396000000000001,0.6662453333333332,0.741276,0.6675439999999999,0.2195,0.6704479999999999,0.6299946666666666,0.5642666666666667,0.6391666666666667,0.5606333333333333,0.18593333333333337,0.5447000000000001,0.5474333333333333,0.049226107413023,0.0532860351062319,0.0488780370778025,0.014230622293401997,0.05733496597578532,0.03329856886989278,0.5343333333333333,5985.325143771055,2164.0369610806147,13950.763136772805
9072,"['diff', 'game_time']",knn38.0,0.782,0.8351333333333333,0.7783666666666668,0.23866666666666667,0.7706666666666666,0.6728999999999999,0.6643333333333333,0.7465666666666667,0.6589666666666667,0.20550000000000002,0.6356,0.5975666666666667,0.66288,0.7409453333333333,0.6624013333333334,0.20681866666666668,0.636692,0.6007226666666666,0.5537666666666666,0.6144666666666667,0.5603333333333333,0.1742,0.4789666666666667,0.5261333333333335,0.056356215307264756,0.054241383319356275,0.054083591823778525,0.01750758875589433,0.07514882182974868,0.0396153510553681,0.45366666666666666,5405.068567734032,3840.355733053723,9020.227124946661
7622,"['diff', 'color', 'game_time']",knn37.0,0.7837666666666667,0.8420333333333332,0.7905000000000001,0.23860000000000003,0.7799333333333333,0.673,0.6696,0.7445333333333334,0.6678999999999999,0.20433333333333334,0.6607333333333334,0.5951333333333334,0.6646933333333332,0.7415773333333333,0.6643426666666666,0.20675866666666673,0.6502253333333333,0.6007253333333332,0.5659666666666666,0.6191333333333333,0.5599,0.17326666666666668,0.4861333333333333,0.5240333333333335,0.05710205022938078,0.05438427094677497,0.056286737968643884,0.0177681603640872,0.07404876100923583,0.040318142663741376,0.48500000000000004,4171.398067172559,3411.571732560292,6909.247175543048
8155,"['diff', 'color', 'game_time']",knn38.0,0.782,0.8344333333333335,0.7778,0.23856666666666668,0.7684000000000001,0.6730666666666667,0.6643666666666667,0.7422,0.6619,0.20486666666666667,0.6366666666666667,0.5941333333333333,0.6640093333333333,0.7411066666666667,0.6636093333333334,0.20685333333333333,0.637388,0.6008106666666667,0.5502333333333334,0.6225666666666666,0.5512666666666667,0.1738333333333333,0.4835,0.5255,0.05898035618273626,0.05279606743541182,0.056335536311501906,0.017490159968358714,0.07549177564026575,0.039516970801638504,0.45133333333333336,5054.020485248579,4385.496977733917,9286.81826956292
2321,['diff'],lda0.0,0.7627,0.8422999999999999,0.7585999999999999,0.23906666666666668,0.7722000000000001,0.6740333333333334,0.6783666666666667,0.746,0.6792000000000001,0.22293333333333334,0.6876333333333333,0.6378333333333334,0.6717866666666668,0.7503786666666666,0.673404,0.218728,0.673884,0.6284253333333333,0.5800666666666667,0.6472333333333333,0.5843999999999999,0.1850333333333333,0.5607000000000001,0.5483333333333333,0.051805280316232605,0.05075659954094117,0.05077753339533658,0.013712771119124658,0.05767873640000426,0.03230287418026037,0.5276666666666667,3333.527580222547,181.8081940418184,13008.453051023105
6868,"['diff', 'color', 'game_time', 'game_num']",knn37.0,0.7873,0.8482666666666666,0.7867999999999999,0.2391,0.7857666666666666,0.6743,0.6713999999999999,0.7472333333333333,0.6690333333333333,0.20556666666666668,0.6507333333333333,0.5958666666666667,0.6656239999999999,0.7443960000000001,0.665692,0.206352,0.6527173333333334,0.5997866666666667,0.5519333333333333,0.6215,0.5587666666666666,0.1710666666666667,0.4988333333333333,0.5195666666666666,0.061682743106583164,0.05697270201663778,0.06085041824935101,0.01864318772955637,0.07488090240242487,0.04207950207566558,0.488,3362.4689488549357,3693.020261518535,5209.5419401377685
8962,"['diff', 'color', 'time', 'game_time', 'weekday']",knn38.0,0.7679666666666667,0.8428333333333334,0.7675333333333333,0.23826666666666665,0.7722000000000001,0.6743333333333332,0.6696,0.7414,0.6705,0.20526666666666668,0.6522,0.5958666666666668,0.6630079999999999,0.7406039999999999,0.6629160000000002,0.206672,0.6410906666666666,0.6005773333333334,0.5572,0.6364333333333333,0.5483333333333333,0.17306666666666667,0.48163333333333336,0.5253,0.05875294357309146,0.05282892019470977,0.05768544823029836,0.01748586193297348,0.07443126150991652,0.03927106977248305,0.4623333333333333,5196.583523326641,4043.886464565473,10719.372294922074
9968,"['diff', 'color', 'game_time', 'weekday', 'game_num']",knn39.0,0.7609666666666666,0.8370000000000001,0.7622,0.23896666666666663,0.7783000000000001,0.6745333333333333,0.6590666666666667,0.7473666666666666,0.6610666666666667,0.20776666666666666,0.6549333333333333,0.6012666666666667,0.6614693333333332,0.7398426666666666,0.6621279999999999,0.20722933333333335,0.6473133333333334,0.6017453333333334,0.5291666666666667,0.6294666666666667,0.5421333333333332,0.1724,0.48310000000000003,0.5228666666666667,0.057886219105205666,0.05304650553721497,0.05542217096657801,0.0179934886350865,0.07460094117914305,0.040265838300187866,0.48600000000000004,5258.485895123694,5691.3048171220635,11750.732784020483
11457,"['diff', 'color', 'game_time', 'weekday']",knn36.0,0.7609333333333334,0.8329333333333334,0.7578999999999999,0.23873333333333333,0.7601666666666667,0.6754000000000001,0.6555666666666666,0.7405666666666667,0.6584666666666666,0.2043,0.6351666666666667,0.5941666666666666,0.6588626666666666,0.7380466666666666,0.6581706666666666,0.20708533333333334,0.6313840000000001,0.6013306666666667,0.5519666666666667,0.6242666666666666,0.5589333333333333,0.17406666666666668,0.4804333333333333,0.5249999999999999,0.0561536354981839,0.05373562093385073,0.05320893186872581,0.017796576199442308,0.07358844186249489,0.04058497549358757,0.45,6759.0601286283045,3820.1443286251783,14491.599653546828
2169,"['diff', 'color', 'game_time']",knn35.0,0.7767333333333334,0.8433333333333334,0.7758333333333334,0.23943333333333336,0.7734666666666667,0.6754666666666665,0.6730999999999999,0.7400666666666668,0.6699666666666667,0.20623333333333335,0.6545333333333333,0.5967,0.6720733333333332,0.7408013333333332,0.6711773333333334,0.2066186666666667,0.6595960000000001,0.6002346666666666,0.5554666666666667,0.6162333333333333,0.5541666666666666,0.1729333333333333,0.5164333333333334,0.5239999999999999,0.051412010645800976,0.055195568543417416,0.05139436453911358,0.01821165706575177,0.06265662464959808,0.04146056108596895,0.4856666666666667,1857.517779970735,3710.3038456793934,8491.058637961514
8083,"['diff', 'color', 'time', 'game_time', 'weekday', 'game_num']",knn39.0,0.7591666666666667,0.8397666666666667,0.7652666666666667,0.23916666666666667,0.7747333333333334,0.6755666666666666,0.6608333333333333,0.7434333333333334,0.6614666666666666,0.20703333333333332,0.6639666666666667,0.5987333333333333,0.6640653333333334,0.7409279999999999,0.6639213333333333,0.20725333333333332,0.6521013333333333,0.60218,0.5484333333333333,0.6271,0.5349333333333334,0.17486666666666664,0.47700000000000004,0.5297333333333333,0.05531627962212493,0.05293337756128902,0.05555751422919517,0.017355894046950288,0.07288135387901166,0.03901102647733017,0.492,4330.754245074352,5495.990871522854,12253.111474610369
7431,"['diff', 'color', 'weekday']",knn36.0,0.7504,0.8315,0.7477999999999999,0.23926666666666666,0.7503666666666667,0.6757666666666666,0.6748666666666666,0.7459000000000001,0.6709,0.20320000000000002,0.6481333333333333,0.5956333333333333,0.6649720000000001,0.7408453333333335,0.6643906666666667,0.2057266666666667,0.6421813333333332,0.5995466666666667,0.5589666666666666,0.6248333333333335,0.5592333333333334,0.16993333333333335,0.5120333333333332,0.5147,0.052781928771913365,0.05295568967399004,0.05043682050837827,0.0194879827689374,0.06336776431934292,0.04474948579181368,0.45766666666666667,4597.836628441147,3222.9634398322337,14741.94890069697
7074,"['diff', 'color', 'game_time', 'weekday']",knn35.0,0.7574333333333333,0.8366333333333333,0.7636,0.23943333333333336,0.7734,0.6757666666666666,0.6643333333333333,0.7444333333333333,0.6629333333333333,0.20356666666666667,0.6644333333333333,0.5921,0.6653893333333333,0.7388680000000001,0.6651706666666666,0.2069546666666667,0.6538720000000001,0.601068,0.5554666666666667,0.6242666666666666,0.5491666666666667,0.1736333333333333,0.5094333333333333,0.5241333333333333,0.051330187693110825,0.05370599266273556,0.051377376565804316,0.01800943369323642,0.06020783060700211,0.0411340305137838,0.48699999999999993,4028.2097526116986,4095.642771232962,12565.161263284093
7887,"['diff', 'game_time', 'weekday']",knn35.0,0.7504333333333334,0.8394333333333334,0.7564666666666667,0.23926666666666666,0.7662,0.6758000000000001,0.6696,0.7449666666666666,0.6682,0.20403333333333332,0.6612,0.5934666666666667,0.6643373333333332,0.7392080000000001,0.6644173333333333,0.20676933333333336,0.6516093333333334,0.6006386666666668,0.5625,0.6134000000000001,0.5555333333333333,0.17426666666666668,0.5111,0.5251666666666667,0.05220475132185448,0.055623910570967335,0.05036123927202912,0.01802734966033433,0.063625516071157,0.04119731957461532,0.48533333333333334,4352.728247184129,3538.6013538518478,14178.803110966615
6183,"['diff', 'color', 'game_time', 'weekday', 'game_num']",knn37.0,0.7732333333333333,0.8452666666666667,0.7735333333333333,0.23973333333333335,0.7826666666666666,0.6758666666666665,0.6696,0.7452333333333333,0.669,0.2057,0.6558333333333333,0.5982666666666666,0.6663866666666665,0.7427506666666668,0.6666893333333332,0.20664133333333334,0.6527386666666668,0.6004413333333333,0.5624666666666667,0.6244,0.5573,0.17143333333333333,0.5113333333333334,0.5216333333333333,0.057409928732156494,0.05603641724369974,0.05642977309792277,0.018644533299276,0.0717235518430643,0.041950504305164234,0.486,3283.594786810494,3340.7373712452977,7797.324258834048
8176,"['diff', 'color', 'weekday']",knn39.0,0.7486666666666667,0.8315,0.7519333333333335,0.2394666666666667,0.7587333333333334,0.6758666666666667,0.6678333333333333,0.7463666666666665,0.6635333333333333,0.2053,0.6465666666666667,0.5966666666666667,0.663988,0.7415426666666667,0.6630626666666667,0.20531599999999997,0.6499333333333334,0.5985893333333333,0.5554666666666667,0.6195333333333334,0.5518333333333333,0.17036666666666667,0.5177,0.5163333333333333,0.05503716358561056,0.054515440944567166,0.055089757297251817,0.019678813872531873,0.06439268345384437,0.044998634403393745,0.48200000000000004,4435.264742913533,3841.9613119101964,14413.937247272062
6874,"['diff', 'color']",knn39.0,0.7644666666666667,0.8365666666666667,0.7647333333333334,0.23963333333333334,0.7680333333333333,0.6759,0.6678333333333333,0.7454666666666667,0.6630666666666666,0.20363333333333333,0.6659333333333333,0.5971666666666667,0.6656186666666666,0.7392440000000001,0.6652480000000001,0.20550400000000002,0.6557146666666668,0.5984733333333335,0.5607333333333333,0.6329333333333333,0.5558666666666667,0.16976666666666665,0.5282333333333334,0.5146333333333333,0.05729518704995601,0.056092423903127346,0.05669178358889265,0.019754711350807634,0.0646785638454717,0.04495658461876321,0.49300000000000005,3789.354136182666,2972.2098007771547,11011.539760835552
5285,"['diff', 'time', 'weekday']",lda0.0,0.7784666666666666,0.8427000000000001,0.7776666666666667,0.24086666666666667,0.7704333333333334,0.6761333333333334,0.6625666666666666,0.7365333333333334,0.6608,0.22253333333333333,0.6783333333333333,0.6376333333333334,0.6674346666666665,0.7394386666666666,0.6685466666666667,0.21971733333333335,0.6742746666666667,0.6305186666666666,0.5660333333333333,0.6403333333333334,0.5623,0.18600000000000003,0.5425333333333334,0.5498666666666666,0.0518261416119129,0.05331198302758098,0.0520507270139878,0.014098109054526927,0.06093256855541454,0.032756538941999536,0.5443333333333333,5844.459284717732,2280.299759452292,9419.273743726251
3548,"['diff', 'game_time', 'game_num']",knn37.0,0.7925333333333334,0.8538,0.7977333333333333,0.23959999999999995,0.7978,0.6764,0.6749,0.7521,0.6718333333333334,0.20509999999999998,0.6627333333333333,0.5955,0.6696293333333333,0.7455320000000002,0.6694239999999999,0.20602933333333331,0.6571440000000001,0.5991759999999999,0.5519666666666666,0.6206333333333333,0.5557666666666666,0.1706,0.5057999999999999,0.5195333333333333,0.06278719110426788,0.05690024984077812,0.0618959347422651,0.018542210772315344,0.07723458172635535,0.04178139400217273,0.49066666666666664,1867.432878483683,3847.7225066304823,4043.859092109809
8602,"['diff', 'weekday']",knn39.0,0.7609333333333334,0.8318,0.7613,0.23963333333333334,0.7656666666666666,0.6764333333333333,0.6678333333333333,0.7451666666666666,0.6669,0.20376666666666668,0.6581,0.5932000000000001,0.6634306666666666,0.7415146666666667,0.6628693333333334,0.20505066666666663,0.65028,0.59776,0.5449666666666667,0.6283,0.5606333333333333,0.16973333333333332,0.5251333333333333,0.5144666666666667,0.05817827370648198,0.05444901802787311,0.057242467059240375,0.019789848640235457,0.06544672892694998,0.04494577159565047,0.4836666666666667,4517.175962160139,3326.570498982299,12262.819275394713
10679,"['diff', 'game_time', 'weekday']",knn37.0,0.7644333333333333,0.8357000000000001,0.7634,0.23946666666666663,0.7688333333333334,0.6765333333333334,0.6590666666666666,0.7429,0.659,0.2066,0.6513666666666666,0.6007,0.6602693333333333,0.7386,0.6603226666666666,0.20701866666666668,0.646016,0.6013160000000001,0.5519666666666667,0.6126333333333333,0.5629666666666667,0.17379999999999998,0.4847666666666666,0.5255666666666666,0.05557186294778987,0.05409259460957194,0.05371011481518972,0.017694659202273328,0.0716049798935676,0.04010525172892053,0.48533333333333334,5743.968421410827,3818.1609665083583,12627.981935667405
3999,"['diff', 'color', 'game_time', 'weekday', 'game_num']",knn36.0,0.8031,0.8416,0.8014000000000001,0.24016666666666667,0.7994,0.6770333333333333,0.6661,0.7416333333333333,0.6652999999999999,0.20636666666666667,0.6402,0.5990666666666667,0.6689893333333332,0.7419293333333332,0.6687346666666668,0.20649333333333333,0.6450786666666667,0.5999880000000001,0.5572,0.6191,0.5537333333333333,0.17126666666666665,0.5011666666666666,0.5196333333333333,0.06179176592269244,0.05721241985014771,0.05989070274305325,0.018887184999232955,0.07727876895755048,0.04245896572924026,0.4573333333333333,3109.857249804335,3996.569111207057,5543.901001767826
9692,"['diff', 'color', 'time', 'game_time', 'weekday']",knn39.0,0.7592,0.8405999999999999,0.7653333333333334,0.23963333333333334,0.7761999999999999,0.6771666666666668,0.6678333333333333,0.7446333333333333,0.6641666666666667,0.20593333333333333,0.6567,0.5966,0.6620266666666665,0.7410066666666667,0.6623613333333332,0.20697733333333335,0.6510546666666666,0.6014400000000001,0.5607333333333334,0.6294666666666666,0.5526,0.1746,0.49803333333333333,0.5282333333333333,0.05679797320152516,0.05290775721029293,0.05650349622599828,0.017369668553293235,0.07143091668308486,0.038946075765811036,0.49333333333333335,4854.646612447681,3690.4702245111953,11942.835226464553
6769,"['diff', 'weekday']",knn37.0,0.7486666666666667,0.8334333333333334,0.7518666666666666,0.24006666666666668,0.7615,0.6772,0.6854,0.7421333333333333,0.6786333333333333,0.20396666666666666,0.6535666666666667,0.5965333333333334,0.6657533333333333,0.7411639999999999,0.6649759999999999,0.2053613333333333,0.653344,0.5986013333333333,0.559,0.6254666666666667,0.5661999999999999,0.1695333333333333,0.5313333333333333,0.5145333333333334,0.05481460596245957,0.0548860811443616,0.05384341377787178,0.019877380877823436,0.061825565395687114,0.045276263947949265,0.48500000000000004,3755.5892061115455,2666.3942515265535,13715.90903318229
6814,"['diff', 'color', 'game_time']",knn36.0,0.7696999999999999,0.8371333333333334,0.7705000000000001,0.24009999999999998,0.7751,0.6772333333333332,0.6608333333333333,0.7425333333333333,0.6621666666666667,0.2056,0.6321666666666667,0.5967333333333333,0.6656826666666666,0.7413426666666666,0.6647,0.20674133333333333,0.640244,0.600552,0.5642666666666667,0.6127333333333332,0.5611666666666667,0.17426666666666665,0.4875333333333333,0.5267666666666666,0.05718422984560408,0.054423618650747185,0.05557988930755217,0.017907824447400886,0.0731554436901037,0.04077786839555748,0.45366666666666666,4503.419879538571,3640.6028341454394,10490.305534106843
8268,"['diff', 'game_time', 'weekday', 'game_num']",knn37.0,0.7644333333333334,0.8401333333333333,0.7631333333333333,0.24106666666666668,0.7772,0.6773000000000001,0.6678333333333333,0.7391666666666667,0.6663666666666667,0.20626666666666668,0.6526000000000001,0.5988666666666667,0.6638506666666666,0.7413533333333334,0.6640853333333333,0.20672533333333334,0.6517639999999999,0.6005706666666667,0.5554666666666667,0.6125333333333334,0.5501999999999999,0.17116666666666666,0.5071666666666667,0.5203666666666666,0.05654969042164985,0.05643603247963617,0.05570619228817509,0.018530585938616558,0.07100432420585885,0.041673031353127804,0.49099999999999994,4255.542416714874,4466.342595448099,10899.806707577267
5583,"['diff', 'game_time', 'weekday', 'game_num']",knn35.0,0.782,0.8462999999999999,0.7828,0.24096666666666666,0.7863666666666668,0.6774999999999999,0.6608333333333333,0.7414,0.6592666666666667,0.20576666666666665,0.6567,0.5981333333333333,0.667084,0.7403306666666668,0.6669320000000001,0.206936,0.6560346666666667,0.600972,0.5589666666666666,0.6132333333333333,0.5539999999999999,0.1724,0.5305333333333334,0.5215000000000001,0.05758076630583334,0.05799146991948392,0.0574681101471839,0.019013459755284446,0.0683926165191699,0.0431181797521891,0.49066666666666664,3260.012930887807,3713.892786652687,6220.83341799931
7467,"['diff', 'weekday']",knn38.0,0.7469333333333333,0.8348666666666666,0.7490666666666667,0.24016666666666664,0.7634666666666666,0.6775333333333333,0.6573333333333333,0.7451666666666666,0.6589999999999999,0.20423333333333335,0.6453333333333333,0.5945666666666667,0.6649093333333332,0.7415920000000001,0.663996,0.20510266666666674,0.6427413333333333,0.5979026666666667,0.5432,0.6242333333333333,0.5659333333333333,0.16980000000000003,0.5078,0.5145,0.05603664791611901,0.05506033388065596,0.053687013560836515,0.019914106163771688,0.06631394627052904,0.04532320939786483,0.45966666666666667,4541.651070201109,3598.76333806205,13644.594035112674
5222,"['diff', 'game_time', 'weekday', 'game_num']",knn36.0,0.7784666666666666,0.8447999999999999,0.7796333333333333,0.24126666666666666,0.7849333333333334,0.6776,0.6748666666666666,0.7437666666666667,0.6704666666666667,0.20603333333333332,0.6462666666666667,0.5986000000000001,0.6675146666666666,0.7409173333333334,0.6674466666666666,0.20673066666666665,0.6438106666666666,0.6004813333333333,0.5519666666666667,0.6093000000000001,0.5483333333333333,0.17179999999999998,0.49923333333333336,0.5213,0.05973718070022497,0.058347766741726204,0.05763456609619073,0.018947355403976657,0.07592141067331847,0.042686880253171855,0.4586666666666667,3707.710892571545,4893.048788009623,6857.814500233679
10379,"['diff', 'time', 'game_time', 'weekday']",knn38.0,0.7556666666666666,0.8398333333333333,0.7564000000000001,0.2404333333333333,0.7624666666666666,0.6777000000000001,0.6678333333333333,0.7405333333333334,0.6586666666666666,0.20496666666666666,0.6398666666666667,0.5952333333333334,0.6606266666666667,0.7396479999999999,0.66064,0.20690266666666668,0.638596,0.60094,0.5537333333333333,0.6167333333333334,0.5442666666666667,0.1741,0.4652,0.5262,0.056062532045674546,0.05420618493098375,0.054951630544653886,0.017393089419640767,0.07408178890669813,0.039028451489221724,0.46399999999999997,5869.64899445333,5379.444735705915,14453.515204315934
4213,"['diff', 'color', 'game_time', 'game_num']",knn34.0,0.7732333333333333,0.8464666666666667,0.7748333333333334,0.2406666666666667,0.7788,0.6778333333333334,0.6696,0.7448333333333332,0.6616,0.2058333333333333,0.6522,0.597,0.6687093333333333,0.7442373333333334,0.667732,0.20621600000000004,0.6468106666666666,0.5992626666666667,0.5537,0.6179,0.5508666666666667,0.1698333333333333,0.5137,0.5151666666666667,0.05788619114900653,0.05551377816216086,0.056987573839802796,0.018740098601829683,0.06906797297109317,0.04264132521826958,0.4606666666666667,2926.740565556198,4250.250570529823,6788.459731168594
4258,"['diff', 'game_time', 'game_num']",knn35.0,0.7855333333333333,0.8509333333333333,0.7866666666666667,0.24029999999999999,0.791,0.6779000000000001,0.6713666666666667,0.7482000000000001,0.6694,0.20553333333333335,0.6578333333333334,0.5971000000000001,0.6686399999999999,0.7449533333333332,0.6682079999999999,0.20591600000000002,0.658156,0.5985426666666666,0.5660000000000001,0.6113333333333334,0.5614666666666667,0.1706,0.5227666666666667,0.5173,0.05693288109666495,0.05737145429365811,0.05732332221166097,0.018832425666223895,0.06672372709070165,0.042832637708499065,0.49133333333333334,2158.36509340865,3132.484348979215,4569.200465324203
10897,"['diff', 'color', 'time', 'game_time', 'weekday']",knn37.0,0.7609333333333334,0.8422333333333333,0.7603333333333334,0.2399666666666667,0.7736666666666666,0.6779999999999999,0.6626,0.7413666666666666,0.6632666666666668,0.20626666666666668,0.6544666666666666,0.5982333333333334,0.6597826666666667,0.7406733333333334,0.6601026666666666,0.20676133333333335,0.6498746666666667,0.6007106666666666,0.5607333333333333,0.6292,0.5574,0.1735,0.4993666666666667,0.5251333333333333,0.05503838045700482,0.05507657796600709,0.05504116785453952,0.017954500101386495,0.07004472091897636,0.04050366985684064,0.49733333333333335,5389.079354816756,3427.910858570284,12284.101761729626
7211,"['diff', 'color', 'game_time', 'weekday', 'game_num']",knn38.0,0.782,0.8407333333333334,0.7831333333333333,0.24053333333333335,0.7875333333333333,0.678,0.6731333333333334,0.7464333333333334,0.6766,0.2059,0.643,0.5964,0.6651973333333333,0.74098,0.6650306666666667,0.20699733333333334,0.6406813333333333,0.6010853333333334,0.5344333333333333,0.6196999999999999,0.5397333333333333,0.17313333333333333,0.46903333333333336,0.5249333333333333,0.06356867175396248,0.05537033184320988,0.06151408616446188,0.01834695493209867,0.08297522703429051,0.0412253376714057,0.458,4575.505325484057,6317.291679516438,7180.225499359925
2779,"['diff', 'game_time']",knn35.0,0.7785666666666667,0.8433333333333333,0.7851333333333335,0.24043333333333336,0.7822999999999999,0.6781,0.6730999999999999,0.7408,0.6683333333333333,0.20486666666666667,0.6619333333333334,0.5948333333333333,0.6710186666666665,0.74118,0.6703960000000001,0.20653333333333335,0.6590626666666667,0.6000173333333333,0.5659666666666666,0.6069666666666667,0.5657333333333333,0.1731,0.5200666666666667,0.5245000000000001,0.0526293194763321,0.05595814448143205,0.05280990484962903,0.018241414748066932,0.06317452339210886,0.04163520521164877,0.48733333333333334,2029.1115118930138,3086.0170079565787,7102.003027655295
